G fIshy M,116,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3134, y=3628, plane=0)",523
G fIshy M,116,"WorldPoint(x=3129, y=3635, plane=0)",523
koky12,123,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3144, y=3630, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3144, y=3630, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
gimryuu,88,"WorldPoint(x=3145, y=3630, plane=0)",523
shikooo69,123,"WorldPoint(x=3147, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3147, y=3630, plane=0)",523
gimryuu,88,"WorldPoint(x=3129, y=3637, plane=0)",523
8 0 4,104,"WorldPoint(x=3096, y=3584, plane=0)",523
8 0 4,104,"WorldPoint(x=3147, y=3630, plane=0)",523
8 0 4,104,"WorldPoint(x=3144, y=3630, plane=0)",523
ZeusWhiFFGOK,67,"WorldPoint(x=3128, y=3629, plane=0)",523
shikooo69,123,"WorldPoint(x=3138, y=3629, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3146, y=3630, plane=0)",523
QUEENVENOOM,77,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3147, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3144, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3144, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3135, y=3630, plane=0)",523
AR GIM,57,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3144, y=3630, plane=0)",523
AR GIM,57,"WorldPoint(x=3096, y=3584, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3096, y=3584, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3145, y=3630, plane=0)",523
AR GIM,57,"WorldPoint(x=3128, y=3628, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
AR GIM,57,"WorldPoint(x=3132, y=3626, plane=0)",523
karambwaNAM,107,"WorldPoint(x=3145, y=3630, plane=0)",523
karambwaNAM,107,"WorldPoint(x=3096, y=3584, plane=0)",523
karambwaNAM,107,"WorldPoint(x=3128, y=3628, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Toxic Table,74,"WorldPoint(x=3130, y=3631, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
karambwaNAM,107,"WorldPoint(x=3130, y=3631, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3144, y=3630, plane=0)",523
garbo_btw,92,"WorldPoint(x=3144, y=3630, plane=0)",523
garbo_btw,92,"WorldPoint(x=3129, y=3635, plane=0)",523
garbo_btw,92,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
King Sakato,105,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3144, y=3630, plane=0)",523
1664cheers28,78,"WorldPoint(x=3145, y=3630, plane=0)",523
BROllY INC,93,"WorldPoint(x=3096, y=3584, plane=0)",523
BROllY INC,93,"WorldPoint(x=3144, y=3630, plane=0)",523
1664cheers28,78,"WorldPoint(x=3138, y=3627, plane=0)",523
1664cheers28,78,"WorldPoint(x=3138, y=3627, plane=0)",523
1664cheers28,78,"WorldPoint(x=3138, y=3627, plane=0)",523
1664cheers28,78,"WorldPoint(x=3138, y=3627, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
1664cheers28,78,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3135, y=3629, plane=0)",523
1664cheers28,78,"WorldPoint(x=3130, y=3631, plane=0)",523
1664cheers28,78,"WorldPoint(x=3130, y=3631, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3096, y=3584, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3144, y=3630, plane=0)",523
ShawnBot 3K,45,"WorldPoint(x=3129, y=3637, plane=0)",523
King Sakato,105,"WorldPoint(x=3096, y=3584, plane=0)",523
King Sakato,105,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3144, y=3630, plane=0)",523
l failex,89,"WorldPoint(x=3144, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
ironfuzy,109,"WorldPoint(x=3144, y=3630, plane=0)",523
Rectiliana,113,"WorldPoint(x=3144, y=3630, plane=0)",523
fightert0rs0,90,"WorldPoint(x=3144, y=3630, plane=0)",523
ZeusWhiFFGOK,67,"WorldPoint(x=3096, y=3584, plane=0)",523
ZeusWhiFFGOK,67,"WorldPoint(x=3144, y=3630, plane=0)",523
fightert0rs0,90,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
fightert0rs0,90,"WorldPoint(x=3133, y=3635, plane=0)",523
AR GIM,57,"WorldPoint(x=3096, y=3584, plane=0)",523
AR GIM,57,"WorldPoint(x=3135, y=3616, plane=0)",523
ZeusWhiFFGOK,67,"WorldPoint(x=3129, y=3635, plane=0)",523
Rectiliana,113,"WorldPoint(x=3134, y=3630, plane=0)",523
ironfuzy,109,"WorldPoint(x=3129, y=3635, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3146, y=3630, plane=0)",523
Rectiliana,113,"WorldPoint(x=3134, y=3630, plane=0)",523
Rectiliana,113,"WorldPoint(x=3134, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3096, y=3584, plane=0)",523
Zelhoo,56,"WorldPoint(x=3145, y=3630, plane=0)",523
Zelhoo,56,"WorldPoint(x=3136, y=3630, plane=0)",523
EL TUKEKE,80,"WorldPoint(x=3144, y=3630, plane=0)",523
BROllY INC,93,"WorldPoint(x=3096, y=3584, plane=0)",523
BROllY INC,93,"WorldPoint(x=3149, y=3634, plane=0)",523
BROllY INC,93,"WorldPoint(x=3096, y=3584, plane=0)",523
JeremyKlein,97,"WorldPoint(x=3064, y=3537, plane=0)",523
Maryia,100,"WorldPoint(x=3063, y=3520, plane=0)",523
S0P3RMAN,61,"WorldPoint(x=3031, y=3525, plane=0)",523
S0P3RMAN,61,"WorldPoint(x=3008, y=3496, plane=0)",523
S0P3RMAN,61,"WorldPoint(x=3057, y=3518, plane=0)",523
Volary,126,"WorldPoint(x=3052, y=3519, plane=0)",523
Cr199le,53,"WorldPoint(x=3060, y=3520, plane=0)",523
Whyways,96,"WorldPoint(x=3061, y=3518, plane=0)",523
wilfredo_1,102,"WorldPoint(x=3056, y=3514, plane=0)",523
wilfredo_1,102,"WorldPoint(x=2992, y=3480, plane=0)",523
wilfredo_1,102,"WorldPoint(x=3064, y=3520, plane=0)",523
Ook addict,91,"WorldPoint(x=3064, y=3520, plane=0)",523
Monkalein,35,"WorldPoint(x=3060, y=3520, plane=0)",302
DaddyBerkus,69,"WorldPoint(x=3060, y=3518, plane=0)",302
DaddyBerkus,69,"WorldPoint(x=2992, y=3480, plane=0)",302
DaddyBerkus,69,"WorldPoint(x=3060, y=3518, plane=0)",302
Big Tonnos,126,"WorldPoint(x=3031, y=3518, plane=0)",302
Big Tonnos,126,"WorldPoint(x=2992, y=3480, plane=0)",302
cwanlO,85,"WorldPoint(x=3060, y=3518, plane=0)",302
cutsepandy,74,"WorldPoint(x=3060, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
cutsepandy,74,"WorldPoint(x=3059, y=3520, plane=0)",302
Killface2,9,"WorldPoint(x=3063, y=3514, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
cutsepandy,74,"WorldPoint(x=3064, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
cutsepandy,74,"WorldPoint(x=3064, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
cutsepandy,74,"WorldPoint(x=3030, y=3542, plane=0)",302
Jack3940,100,"WorldPoint(x=3060, y=3518, plane=0)",302
cutsepandy,74,"WorldPoint(x=3060, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=3060, y=3520, plane=0)",302
DMurrs,99,"WorldPoint(x=3059, y=3524, plane=0)",302
Tallchaos454,55,"WorldPoint(x=3044, y=3518, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
cutsepandy,74,"WorldPoint(x=3059, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
cutsepandy,74,"WorldPoint(x=3060, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
cutsepandy,74,"WorldPoint(x=3059, y=3520, plane=0)",302
Raptorciller,126,"WorldPoint(x=3059, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=2992, y=3480, plane=0)",302
Andokan,47,"WorldPoint(x=3063, y=3534, plane=0)",302
cutsepandy,74,"WorldPoint(x=2968, y=3520, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3613, plane=0)",302
cutsepandy,74,"WorldPoint(x=2978, y=3614, plane=0)",302
cutsepandy,74,"WorldPoint(x=3016, y=3496, plane=0)",302
cutsepandy,74,"WorldPoint(x=3041, y=3532, plane=0)",302
Botdzilla,126,"WorldPoint(x=3064, y=3520, plane=0)",302
B1G P33N D3F,32,"WorldPoint(x=3060, y=3519, plane=0)",302
brid_laden69,101,"WorldPoint(x=3134, y=3627, plane=0)",302
7Y,126,"WorldPoint(x=3128, y=3627, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
nickr73,118,"WorldPoint(x=3134, y=3629, plane=0)",302
5o_O,80,"WorldPoint(x=3131, y=3628, plane=0)",302
F 3 L,119,"WorldPoint(x=3136, y=3628, plane=0)",302
FireIc3,124,"WorldPoint(x=3134, y=3628, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Pot Waffle,88,"WorldPoint(x=3130, y=3631, plane=0)",302
Two Trickz,107,"WorldPoint(x=3130, y=3631, plane=0)",302
Young Benji,93,"WorldPoint(x=3130, y=3631, plane=0)",302
Tcut1,115,"WorldPoint(x=3130, y=3631, plane=0)",302
Buy Step Sis,97,"WorldPoint(x=3130, y=3631, plane=0)",302
Dank Net,86,"WorldPoint(x=3130, y=3631, plane=0)",302
Dear Lex,84,"WorldPoint(x=3130, y=3631, plane=0)",302
DDepreSsED,75,"WorldPoint(x=3130, y=3631, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Two Trickz,107,"WorldPoint(x=3130, y=3631, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Shy Pooch,114,"WorldPoint(x=3149, y=3631, plane=0)",302
Shy Pooch,114,"WorldPoint(x=3149, y=3631, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
clumpa,109,"WorldPoint(x=3134, y=3629, plane=0)",302
clumpa,109,"WorldPoint(x=3134, y=3629, plane=0)",302
kempmeister,71,"WorldPoint(x=3132, y=3627, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
kempmeister,71,"WorldPoint(x=3132, y=3627, plane=0)",302
Dear Lex,84,"WorldPoint(x=3130, y=3631, plane=0)",302
caslito khun,104,"WorldPoint(x=3134, y=3627, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Dear Lex,84,"WorldPoint(x=3130, y=3631, plane=0)",302
Young Benji,93,"WorldPoint(x=3130, y=3631, plane=0)",302
heir of said,115,"WorldPoint(x=3134, y=3626, plane=0)",302
Willostacks,76,"WorldPoint(x=3080, y=3576, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
heir of said,115,"WorldPoint(x=3134, y=3626, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
I cant tell,84,"WorldPoint(x=3133, y=3628, plane=0)",302
I cant tell,84,"WorldPoint(x=3133, y=3628, plane=0)",302
ExhooodI,101,"WorldPoint(x=3115, y=3629, plane=0)",302
38 SPINNER,90,"WorldPoint(x=3134, y=3625, plane=0)",302
38 SPINNER,90,"WorldPoint(x=3134, y=3625, plane=0)",302
Soz 0wnedu,115,"WorldPoint(x=3134, y=3625, plane=0)",302
Soz 0wnedu,115,"WorldPoint(x=3134, y=3625, plane=0)",302
5o_O,80,"WorldPoint(x=3080, y=3576, plane=0)",302
5o_O,80,"WorldPoint(x=3133, y=3628, plane=0)",302
5o_O,80,"WorldPoint(x=3133, y=3628, plane=0)",302
KillwaZoldyk,88,"WorldPoint(x=3144, y=3630, plane=0)",302
kempmeister,71,"WorldPoint(x=3080, y=3576, plane=0)",302
kempmeister,71,"WorldPoint(x=3135, y=3625, plane=0)",302
kempmeister,71,"WorldPoint(x=3135, y=3625, plane=0)",302
ExhooodI,101,"WorldPoint(x=3115, y=3629, plane=0)",302
darksand45,122,"WorldPoint(x=3144, y=3630, plane=0)",302
SweatShopAlt,122,"WorldPoint(x=3134, y=3627, plane=0)",302
K rs,126,"WorldPoint(x=3134, y=3625, plane=0)",302
K rs,126,"WorldPoint(x=3134, y=3625, plane=0)",302
SweatShopAlt,122,"WorldPoint(x=3134, y=3627, plane=0)",302
Willostacks,76,"WorldPoint(x=3080, y=3576, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
5o_O,80,"WorldPoint(x=3080, y=3576, plane=0)",302
5o_O,80,"WorldPoint(x=3136, y=3629, plane=0)",302
Willostacks,76,"WorldPoint(x=3104, y=3568, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Yotsume,86,"WorldPoint(x=3153, y=3634, plane=0)",302
38 SPINNER,90,"WorldPoint(x=3104, y=3568, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
38 SPINNER,90,"WorldPoint(x=3150, y=3633, plane=0)",302
Yotsume,86,"WorldPoint(x=3104, y=3568, plane=0)",302
Yotsume,86,"WorldPoint(x=3150, y=3632, plane=0)",302
Yotsume,86,"WorldPoint(x=3150, y=3632, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Yotsume,86,"WorldPoint(x=3148, y=3630, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
KillwaZoldyk,88,"WorldPoint(x=3104, y=3568, plane=0)",302
KillwaZoldyk,88,"WorldPoint(x=3151, y=3633, plane=0)",302
Willostacks,76,"WorldPoint(x=3147, y=3627, plane=0)",302
Elven Feet,102,"WorldPoint(x=3273, y=3944, plane=0)",334
Elven Feet,102,"WorldPoint(x=3273, y=3944, plane=0)",334
Time Anomaly,96,"WorldPoint(x=3274, y=3924, plane=0)",340
Time Anomaly,96,"WorldPoint(x=3273, y=3926, plane=0)",340
Time Anomaly,96,"WorldPoint(x=3273, y=3926, plane=0)",340
Mr Veils,107,"WorldPoint(x=3286, y=3945, plane=0)",341
Mr Veils,107,"WorldPoint(x=3287, y=3945, plane=0)",341
Mr Veils,107,"WorldPoint(x=3287, y=3945, plane=0)",341
Mr Veils,107,"WorldPoint(x=3287, y=3945, plane=0)",341
Mr Veils,107,"WorldPoint(x=3287, y=3945, plane=0)",341
Mr Veils,107,"WorldPoint(x=3287, y=3945, plane=0)",341
Mr Veils,107,"WorldPoint(x=3287, y=3945, plane=0)",341
NotBald,121,"WorldPoint(x=3282, y=3945, plane=0)",351
NotBald,121,"WorldPoint(x=3282, y=3945, plane=0)",351
NotBald,121,"WorldPoint(x=3282, y=3945, plane=0)",351
NotBald,121,"WorldPoint(x=3282, y=3945, plane=0)",351
NotBald,121,"WorldPoint(x=3282, y=3945, plane=0)",351
King Louie l,111,"WorldPoint(x=3275, y=3944, plane=0)",520
King Louie l,111,"WorldPoint(x=3275, y=3944, plane=0)",520
King Louie l,111,"WorldPoint(x=3275, y=3944, plane=0)",520
King Louie l,111,"WorldPoint(x=3275, y=3944, plane=0)",520
Scarecrow944,84,"WorldPoint(x=3287, y=3931, plane=0)",523
Scarecrow944,84,"WorldPoint(x=3287, y=3931, plane=0)",523
Xerked,86,"WorldPoint(x=3145, y=3622, plane=0)",302
Xerked,86,"WorldPoint(x=3145, y=3622, plane=0)",302
Xerked,86,"WorldPoint(x=3145, y=3622, plane=0)",302
Xerked,86,"WorldPoint(x=3145, y=3622, plane=0)",302
Xerked,86,"WorldPoint(x=3145, y=3622, plane=0)",302
Xerked,86,"WorldPoint(x=3145, y=3622, plane=0)",302
Xerked,86,"WorldPoint(x=3145, y=3622, plane=0)",302
Anhette,70,"WorldPoint(x=3296, y=3624, plane=0)",521
Anhette,70,"WorldPoint(x=3296, y=3624, plane=0)",521
Stalkerweb,80,"WorldPoint(x=3336, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3682, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3343, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3346, y=3687, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3343, y=3687, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3684, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
RNG 7611,77,"WorldPoint(x=3337, y=3696, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3337, y=3680, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3342, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3344, y=3682, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3349, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3349, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3349, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3335, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3349, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3349, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3349, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3349, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3345, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3343, y=3679, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3343, y=3679, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
D A N Q U E,66,"WorldPoint(x=3343, y=3679, plane=0)",368
RNG 7611,77,"WorldPoint(x=3296, y=3624, plane=0)",368
RNG 7611,77,"WorldPoint(x=3338, y=3696, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
RNG 7611,77,"WorldPoint(x=3296, y=3624, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
RNG 7611,77,"WorldPoint(x=3335, y=3693, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
Stalkerweb,80,"WorldPoint(x=3336, y=3681, plane=0)",368
KamaritaMamu,79,"WorldPoint(x=3337, y=3679, plane=0)",507
KamaritaMamu,79,"WorldPoint(x=3337, y=3679, plane=0)",507
Crimson neo,64,"WorldPoint(x=3340, y=3687, plane=0)",520
Crimson neo,64,"WorldPoint(x=3340, y=3687, plane=0)",520
Anhette,70,"WorldPoint(x=3341, y=3689, plane=0)",521
14suqahs1949,74,"WorldPoint(x=3334, y=3675, plane=0)",506
Crimson neo,64,"WorldPoint(x=3343, y=3687, plane=0)",520
Crimson neo,64,"WorldPoint(x=3343, y=3687, plane=0)",520
Crimson neo,64,"WorldPoint(x=3343, y=3687, plane=0)",520
Crimson neo,64,"WorldPoint(x=3343, y=3687, plane=0)",520
Crimson neo,64,"WorldPoint(x=3343, y=3687, plane=0)",520
Crimson neo,64,"WorldPoint(x=3343, y=3687, plane=0)",520
Crimson neo,64,"WorldPoint(x=3343, y=3687, plane=0)",520
marcelofroma,74,"WorldPoint(x=3334, y=3674, plane=0)",325
marcelofroma,74,"WorldPoint(x=3334, y=3674, plane=0)",325
Seigward3,70,"WorldPoint(x=3334, y=3683, plane=0)",336
Viravanna,82,"WorldPoint(x=3340, y=3687, plane=0)",485
Fozexx,68,"WorldPoint(x=3337, y=3677, plane=0)",487
Paqo v2,61,"WorldPoint(x=3335, y=3683, plane=0)",463
Range Planet,81,"WorldPoint(x=3335, y=3682, plane=0)",310
death pker75,108,"WorldPoint(x=3336, y=3689, plane=0)",333
deathfuzzy50,75,"WorldPoint(x=3335, y=3672, plane=0)",355
deathfuzzy50,75,"WorldPoint(x=3335, y=3672, plane=0)",355
death pker75,108,"WorldPoint(x=3340, y=3686, plane=0)",333
death pker75,108,"WorldPoint(x=3340, y=3686, plane=0)",333
Acid Dab,105,"WorldPoint(x=3298, y=3670, plane=0)",421
Acid Dab,105,"WorldPoint(x=3256, y=3632, plane=0)",421
Persios2k,71,"WorldPoint(x=3200, y=10064, plane=0)",311
badmadafcr,68,"WorldPoint(x=3198, y=10070, plane=0)",311
Persios2k,71,"WorldPoint(x=3200, y=10064, plane=0)",311
badmadafcr,68,"WorldPoint(x=3198, y=10070, plane=0)",311
Persios2k,71,"WorldPoint(x=3200, y=10064, plane=0)",311
